game.id	key	value
232	description	The Theme&#10;&#10;In the fourteenth century, the Atlantic was an ocean without end and America was yet to be discovered. The Mediterranean was a sea of great prosperity - the only route between East and West. The greatest fleets of the age battled for the most lucrative trade routes.&#10;&#10;Trade cities like Venice, Genoa, Barcelona or Istanbul grew as powerful as whole nations, establishing trade routes as far as North Africa or Middle East, bringing back Spice, Gems or Gold to the western Mediterranean. SERENISSIMA recreates this era, when the Mediterranean was at the centre of world trade.&#10;&#10;The Game&#10;&#10;Each players assume the role of one of those four city-states. Their goal is to establish their sphere of influence in the Mediterranean, and share all sorts of commodities to make their trading empire the most prosperous. In the course of a game, players must build galleys, hire crew and buy/sell commodities. The value of goods can be influenced by players having monopolies in certain commodities. Players can also take control of ports, thereby earning extra income from players using the port, as well as being able to get this port's specific commodity.&#10;&#10;In the end, the scoring is based on the number of ports each player control, but also on the fact that those ports have commodities of different kind available. Ports come in three types : small, medium, and city-states. Whereas small ports are quite easy to satisfy (they need only two commodities to be considered &quot;full&quot;), the four starting city-states are far more difficult to please, as they will need all kind of commodities available (6 additional commodities, plus the one they produce).&#10;&#10;During the course of the game, the number and type of commodities available in ports also controls the number of crew members you can hire, if you can build galleys or forts, and the price of commodities when you sell them. For example, a player won't be able to build new galleys until they have wood and iron available in one of the ports they control. Once a galley has been built, it has 5 spaces available, that can be filled by the crew or the goods. Every crew member allows movement through one space, and makes the galley more powerful. But those spaces are also needed to carry the goods that are worth money. Money that can be used to hire new crews, build new galleys, or commodities. A balance thus needs to be struck between trading commodities and taking control of ports - between a fleet of merchant galleys and a fleet of warships.&#10;&#10;The game lasts between 5 to 8 turns depending on the number of active players. Turn order is defined by bidding. The winner of the bid choose whether he will play first, second, third or last. Depending on the situation and what the player wants to do, playing first or last might be equally interesting. For example, by playing first, a player would be unable to react to other players move, but he could avoid having his galleys blockaded.&#10;&#10;
232	minplayers	2
232	maxplayers	4
232	playingtime	120
232	minplaytime	120
232	maxplaytime	120
232	minage	12
232	comments	2113
232	boardgamecategory	Economic
232	boardgamecategory	Nautical
232	boardgamecategory	Renaissance
232	boardgamemechanic	Pick-up and Deliver
232	boardgamemechanic	Trading
232	boardgamefamily	Cities: Barcelona (Spain)
232	boardgamefamily	Cities: Genova
232	boardgamefamily	Cities: Marseille
232	boardgamefamily	Cities: Naples
232	boardgamefamily	Cities: Venice
232	boardgameimplementation	Serenissima (second edition)
232	boardgamedesigner	Dominique Ehrhard
232	boardgamedesigner	Duccio Vitale
232	boardgameartist	Dominique Ehrhard
232	boardgameartist	Guillaume Rohmer
232	boardgameartist	Duccio Vitale
232	boardgamepublisher	999 Games
232	boardgamepublisher	Asmodee
232	boardgamepublisher	Descartes Editeur
232	boardgamepublisher	Eurogames
249	game	Lifeboats
249	type	boardgame
249	yearpublished	1993
249	description	Also known as 'Rette Sich Wer Kann' ('Each Man for Himself') and often times referred to as 'The Lifeboat Game,' this pure negotiation game puts a different spin on the typical ocean catastrophe.  There's been a boating accident, and a rag-tag group of six lifeboats is trying to make its way to one of several islands just over the horizon.  However only one boat will make any forward progress in a given turn, so players try to convince everyone to vote for his particular favorite.  To further complicate matters, the sailors can't seem to decide which boat they want to be in, so they're constantly jumping out of boats to swim to another one.  As if all that wasn't enough, one of the boats springs a leak each turn.  If the boat is at maximum occupancy when the leak occurs, then players vote to decide who to toss to the sharks!&#10;&#10;
249	minplayers	3
249	maxplayers	6
249	playingtime	90
249	minplaytime	90
249	maxplaytime	90
249	minage	12
249	comments	3068
249	boardgamecategory	Nautical
249	boardgamecategory	Negotiation
249	boardgamemechanic	Player Elimination
249	boardgamemechanic	Simultaneous Action Selection
249	boardgamemechanic	Voting
249	boardgamefamily	Admin: Better Description Needed!
249	boardgamedesigner	Ronald Wettering
249	boardgameartist	Matthias Catrein
249	boardgameartist	Wolfgang Steinmeyer
249	boardgamepublisher	Argentum Verlag
249	boardgamepublisher	Walter Müller's Spielewerkstatt
249	boardgamepublisher	Z-Man Games
257	game	Kill Doctor Lucky
257	type	boardgame
257	yearpublished	1996
257	description	In this notorious game, an inversion of Clue, you hate Doctor Lucky. Maybe he left you out of his will. Maybe he killed your pet rock. Whatever the reason, you want him dead. Unfortunately, so do the other players. Since you don't want to go to jail, you need to make your attempt in secret; if anybody can see you, whistle nonchalantly, and let the Doctor live ... until next time.&#10;&#10;Players move around the mansion, collecting murder weapons (to make the murder attempt stronger - doubly so if the weapon is used in an appropriate location); failure cards (to thwart opponents' plans); and movement cards (to try to get together with Doctor Lucky in a secluded location for his inevitable demise.) Players try to convince others to use up their failure cards first, the better for when their own attempts come.&#10;&#10;
257	minplayers	3
257	maxplayers	8
257	playingtime	45
257	minplaytime	45
257	maxplaytime	45
257	minage	12
257	comments	5507
257	boardgamecategory	Humor
257	boardgamecategory	Murder/Mystery
257	boardgamemechanic	Card Drafting
257	boardgamemechanic	Hand Management
257	boardgamemechanic	Point to Point Movement
257	boardgamefamily	Doctor Lucky
257	boardgameexpansion	The Doctor Lucky Ambivalence Pack
257	boardgameexpansion	Kill Doctor Lucky... and His Little Dog, Too!
257	boardgameexpansion	Kill Doctor Lucky: Craigdarroch
257	boardgameexpansion	Kill Doctor Lucky: Doctor Lucky's Mansion That Is Haunted
257	boardgameexpansion	Kill Doctor Lucky: Ebenezer Lucky Promo Card
257	boardgameexpansion	Kill Doctor Lucky: The Secret Lair of Doctor Lucky
257	boardgameimplementation	Get Lucky
257	boardgamedesigner	James Ernest
257	boardgameartist	James Ernest
257	boardgameartist	Israel Evans
257	boardgameartist	James Ryman
257	boardgamepublisher	Cheapass Games
257	boardgamepublisher	Paizo Publishing
257	boardgamepublisher	Titanic Games
257	boardgamepublisher	Truant Spiele
284	game	Lords of the Sierra Madre (second edition)
284	type	boardgame
284	yearpublished	1995
284	description	The setting is northern Mexico starting in 1898 where an economic boom, a dictator who welcomes foreign investment and wide-open land set the stage for one of the greatest capitalist free-for-alls in history. Each player is an hacendado. These entrepreneurs vie to build the largest empire of railroads, mines, ranches and other businesses. They may employ banditos, strikers and other sneaky maneuvers to tax, bribe, raid and destroy their opponents, often employing police, federal troops, even the US Army. They may even get themselves elected to the governor's office or the presidency itself (a crime in Mexico).&#10;&#10;
284	minplayers	2
284	maxplayers	8
284	playingtime	240
284	minplaytime	240
284	maxplaytime	240
284	minage	14
284	comments	132
284	boardgamecategory	American West
284	boardgamecategory	Economic
284	boardgamecategory	Negotiation
284	boardgamecategory	Transportation
284	boardgamecategory	Wargame
284	boardgamemechanic	Area Movement
284	boardgamemechanic	Auction/Bidding
284	boardgamemechanic	Card Drafting
284	boardgamemechanic	Trading
284	boardgamefamily	Country: Mexico
284	boardgameimplementation	Pax Porfiriana
284	boardgameimplementation	Lords of the Sierra Madre (first edition)
284	boardgamedesigner	Phil Eklund
284	boardgameartist	David McElhannon
284	boardgameartist	Beth Queman
284	boardgamepublisher	Decision Games (I)
284	boardgamepublisher	Sierra Madre Games
311	game	Time Agent
311	type	boardgame
311	yearpublished	1992
311	description	In Time Agent, each player plays a different race who are going back through time and re-writing history to ensure that their race comes out on top. Or rather, that their race was always on top. Anyway, each race is different, but races have some natural alliances and enemies.&#10;&#10;
311	minplayers	2
311	maxplayers	6
311	playingtime	240
311	minplaytime	240
311	maxplaytime	240
311	minage	12
311	comments	239
311	boardgamecategory	Science Fiction
311	boardgamemechanic	Variable Player Powers
311	boardgamefamily	Admin: Better Description Needed!
311	boardgamefamily	Time Travel
311	boardgamedesigner	Thomas Lehmann
311	boardgameartist	Armand Cabrera
311	boardgameartist	Thomas Lehmann
311	boardgameartist	Carolyn Wales
311	boardgamepublisher	Prism Games
311	boardgamepublisher	TimJim Games
421	game	1830: Railways & Robber Barons
421	type	boardgame
421	yearpublished	1986
421	description	1830 is one of the most famous 18xx games. One of the things some gamers like about this game is that the game has 'no chance' element. That is to say, if players wished to play two games with the same moves, the outcome would be the same also.&#10;&#10;This game takes the basic mechanics from Tresham's 1829, and adds several new elements. Players are seeking to make the most money by buying and selling stock in various share companies located on eastern United States map. The stock manipulation aspect of the game is widely-regarded as one of the best. The board itself is actually a fairly abstract hexagonal system, with track tiles placed on top of the hexes. Plus each 18xx title adds new and different elements to the game. This game features private rail companies and an extremely vicious, 'robber baron' oriented stock market. A game is finished when the bank runs out of money or one player is forced to declare bankruptcy, and the player with the greatest personal holdings wins.&#10;&#10;The 2011 version of 1830 was published by Mayfair Games in partnership with Lookout Games of Germany. This publication was developed under license from Francis Tresham in co-operation with Bruce Shelley (the original 1830 developer). This version contains rules and components for Francis Tresham's original classic design, a faster-playing basic game, and new variants from some of the world's best railroad game developers.&#10;&#10;
421	minplayers	2
421	maxplayers	7
421	playingtime	360
421	minplaytime	180
421	maxplaytime	360
421	minage	14
421	comments	3551
421	boardgamecategory	Economic
421	boardgamecategory	Trains
421	boardgamecategory	Transportation
421	boardgamemechanic	Auction/Bidding
421	boardgamemechanic	Route/Network Building
421	boardgamemechanic	Stock Holding
421	boardgamemechanic	Tile Placement
421	boardgamefamily	18xx
421	boardgamefamily	Country: USA
421	boardgameexpansion	1830: Chattanooga Promotional Card
421	boardgameexpansion	1830: Take A Ride on the Reading
421	boardgameexpansion	1830: The Coalfields
421	boardgameexpansion	1830: The Nickel Plate
421	boardgameexpansion	1830: The Pere Marquette
421	boardgameexpansion	1830: Variant Box #1
421	boardgameexpansion	1830: Wabash Cannonball Variant
421	boardgameexpansion	1850 Jr
421	boardgameexpansion	18NA
421	boardgameimplementation	1830 Cardgame
421	boardgameimplementation	1836jr
421	boardgamedesigner	Francis Tresham
421	boardgameartist	Mike Atkinson
421	boardgameartist	Jared Blando
421	boardgameartist	Charles Kibler
421	boardgameartist	James Talbot
421	boardgameartist	Mark Zug
421	boardgamepublisher	999 Games
421	boardgamepublisher	The Avalon Hill Game Co (TAHGC)
421	boardgamepublisher	Lookout Games
421	boardgamepublisher	Mayfair Games
421	boardgamepublisher	Stratelibri
478	game	Citadels
478	type	boardgame
478	yearpublished	2000
478	description	In Citadels, players take on new roles each round to represent characters they hire in order to help them acquire gold and erect buildings. The game ends at the close of a round in which a player erects his/her eighth building. Players then tally their points, and the player with the highest score wins.&#10;&#10;Players start with a number of building cards in their hand; buildings come in five colors, with the purple buildings typically having a special ability and the other colored buildings providing a benefit when you play particular characters. At the start of each round, the player who was king the previous round discards one of the eight character cards at random, chooses one, then passes the cards to the next player, etc. until each player has secretly chosen a character. Each character has a special ability, and the usefulness of any character depends upon your situation, and that of your opponents. The characters then carry out their actions in numerical order: the assassin eliminating another character for the round, the thief stealing all gold from another character, the wizard swapping building cards with another player, the warlord optionally destroys a building in play, and so on.&#10;&#10;On a turn, a player earns two or more gold (or draws two building cards then discards one), then optionally constructs one building (or up to three if playing the architect this round). Buildings cost gold equal to the number of symbols on them, and each building is worth a certain number of points. In addition to points from buildings, at the end of the game a player scores bonus points for having eight buildings or buildings of all five colors.&#10;&#10;The expansion Citadels:  The Dark City was initially released as a separate item, but the second edition of the game from Hans im Gl&uuml;ck (packaged in a tin box) and the third edition from Fantasy Flight Games included this expansion and can be recognized by its rectangular box (not square). With Dark City, Citadels supports a maximum of eight players.&#10;&#10;
